0	-0.0008775	0.00003579455265819084
5	-0.0010925000000000002	0.00003377314021526578
10	-0.0013075	0.00023611437906235192
15	-0.00139	0.0006343919332715385
20	-0.000975	0.001124895828510356
25	0.0005075	0.0014122400203223245
30	0.0033775	0.0012988997748094341
35	0.0073525	0.0011756115429851822
40	0.012209999999999999	0.0012314688891726026
45	0.0180075	0.0013568000036851392
50	0.024837500000000002	0.0013262081755893356
55	0.0325475	0.0009937853767287962
60	0.040630000000000006	0.000426431413008005
65	0.048229999999999995	0.0006002994044641397
70	0.054380000000000005	0.0010542177194488825
75	0.05846749999999999	0.0010509891174507935
80	0.06068249999999999	0.0006671768880889091
85	0.061645000000000005	0.00031294967646572
90	0.0620025	0.00028067997791079183
95	0.0620825	0.0003967248731803911
100	0.062072499999999996	0.0005343220002957049
105	0.062065	0.0005483213017930354
110	0.0620575	0.0005903256516533906
115	0.0621125	0.0005954252681907276
120	0.06218250000000001	0.0006293349664526876
125	0.06231	0.0006285151151722541
130	0.06246500000000001	0.0006497234988824097
135	0.0625975	0.0005930851540883443
140	0.06265749999999999	0.0004867462121064713
145	0.062455	0.00044874825904954506
150	0.0616975	0.0006519442077356009
155	0.0597525	0.001047444807615179
160	0.0558975	0.001146816245088985
165	0.0498025	0.0007442172901780783
170	0.042125	0.0005492181943453761
175	0.0338125	0.0010146196947625257
180	0.025817500000000004	0.0013778266400385777
185	0.018680000000000002	0.001423832855359083
190	0.012602499999999999	0.0013155440889609138
195	0.007487499999999999	0.0012158780263661327
200	0.0032600000000000003	0.0013058881077642143
205	0.00010999999999999994	0.001474083401643204
210	-0.0015175	0.0011896887723266115
215	-0.0019450000000000001	0.0006556008694320045
220	-0.0017775	0.00022524292441717249
