0	0.005775	0.005199045886025628
5	0.01064	0.011774699438839192
10	0.021195	0.02633869776583497
15	0.0462175	0.054973017955402444
20	0.10855999999999999	0.09708261277450768
25	0.254	0.12780335358471626
30	0.515175	0.12657514412148613
35	0.87755	0.12143733627111966
40	1.3277750000000001	0.12502879043444362
45	1.8712500000000003	0.1303962410788745
50	2.5045	0.12308111527565871
55	3.21375	0.08317352906724622
60	3.95075	0.02456878100354184
65	4.63575	0.058842015707315856
70	5.181749999999999	0.10151242996549714
75	5.54375	0.1032203725652064
80	5.739	0.07118835052169667
85	5.82925	0.03484777162890045
90	5.8665	0.011937663611444249
95	5.88125	0.009204278896253037
100	5.88725	0.014874212164010582
105	5.889999999999999	0.016615833939348422
110	5.89	0.01790273198425335
115	5.891	0.017609257153554058
120	5.89	0.018481620938110524
125	5.889250000000001	0.017103544954189857
130	5.887	0.015082067166009206
135	5.880999999999999	0.009804335775564277
140	5.867750000000001	0.010991829351841537
145	5.83375	0.03439703838995443
150	5.752750000000001	0.07179919915987908
155	5.5725	0.10817823833840168
160	5.229999999999999	0.11156860977667504
165	4.69475	0.06898273108177133
170	4.014749999999999	0.020266389972069636
175	3.275	0.07457394610385071
180	2.55625	0.11788033524511204
185	1.9119999999999997	0.1280703529803054
190	1.36275	0.12413365402863145
195	0.9038999999999999	0.12153524437380296
200	0.53355	0.12640688612324494
205	0.2615	0.13050026370902476
210	0.1098675	0.1007297857357743
215	0.045619999999999994	0.05699543197156241
220	0.0205575	0.02700632969786898
